label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
1,3305925,85603,90,1,0,1,39,14354,0,0,0,7,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,4589824,131,8,0,0,0,18,197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2308789,13205,79,22,0,0,0,1090,1,0,0,42,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
1,4357812,1534,79,14,0,0,0,816,1,0,0,64,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0
1,4477769,2689,1395,0,0,1,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5297293,120,22,2,0,0,22,89,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1,5006384,1758,5,15,0,0,0,189,1,0,0,15,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,5218863,2416,99,8,0,0,0,333,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,2298377,12342,45,16,0,0,0,657,1,0,0,19,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1,5676401,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,2301113,7362,59,13,0,0,0,302,1,0,0,13,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,5565181,1966,936,6,0,0,0,152,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5300087,120,22,2,0,0,22,89,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1,4803621,6153,143,9,1,0,6,290,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4725559,6343,162,7,0,0,10,269,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5675587,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,3183658,71357,21,1,0,0,60,165,0,0,0,12,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
1,4481364,2607,34,18,0,0,0,302,1,0,0,18,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,4993172,367,4,3,0,0,0,34,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3474091,1812,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4483074,2604,34,24,0,0,0,296,1,0,0,24,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,4820561,91,9,0,0,0,11,209,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0
1,5667556,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,5363588,163,22,2,0,0,15,92,0,0,0,5,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
1,5124322,2355,57,7,0,0,0,388,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,3346724,245592,116850,4,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5030372,1195,132,6,0,0,0,230,0,0,0,12,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
1,4548852,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4733572,81,10,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3205499,276504,275947,2,2,0,135193,117,2,0,0,18,12,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,5665730,180,51,2,0,0,16,99,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3768306,1569,39,56,1,0,49,315,1,0,0,152,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,5088817,4885,187,9,0,0,0,409,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,4649353,69,7,0,0,0,13,146,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,4517233,78298,31,1,1,1,346,87,297,0,0,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5577205,1966,936,6,0,0,0,156,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5146478,62,11,2,0,0,7,28,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,5649346,180,51,2,0,0,16,98,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3494608,378,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,4534098,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4554571,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3766630,5081,5000,1,1,1,110,186,60,0,0,28,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,5582243,1966,936,6,0,0,0,166,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4662350,67,7,0,0,0,4,47,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,4509624,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4558284,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4635229,128,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3793888,2718,20,1,0,0,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,3361660,71373,35,1,1,0,54,141,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4818925,82,5,0,0,0,4,71,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,5261870,1588,16,11,0,1,1,247432,1,0,0,71,0,2,0,0,0,0,0,0,0,4,8,0,0,0,0,0
1,4778083,6204,125,9,1,0,6,285,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4482958,1079,69,7,0,0,0,140,1,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,4540393,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4564003,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4099241,10411,167,11,0,0,6,762,0,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3337392,71403,35,1,1,0,54,141,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4539860,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4519202,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4434361,1426,65,14,0,0,0,157,1,0,0,14,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,5175902,3019,124,8,0,0,0,360,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5671392,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,4213782,74043,31,1,1,1,319,87,268,0,0,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5085067,1087,39,5,0,0,0,106,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,5016724,2550,65,17,0,0,0,451,1,0,0,35,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0
1,5220527,2401,99,8,0,0,0,332,0,0,0,17,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
1,4332376,2465,62,9,0,0,0,279,1,0,0,9,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,5021937,1776,5,20,0,0,0,355,1,0,0,34,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,5202345,145223,154,17,0,1,0,17801,0,0,0,34,0,1,0,0,0,0,0,0,0,7,5,0,0,0,0,0
1,3841640,89952,14,1,0,0,86,419,0,0,0,9,0,0,0,0,0,0,0,0,391,0,1,0,0,0,0,0
1,5046288,1775,210,9,0,0,0,245,0,0,0,12,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
1,4941198,1688,128,11,0,0,0,65,0,0,0,13,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
1,5676098,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5015700,1121,5,6,0,0,0,122,1,0,0,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,4510494,66,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4126496,4881,179,11,0,0,6,2500,0,0,0,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4250301,63158,31,1,1,1,319,87,268,0,0,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3129039,57572,21,1,0,0,63,169,0,0,0,14,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
1,4105496,5077,189,10,0,0,6,1841,0,0,0,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3390488,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5580365,1942,912,6,0,0,0,157,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5105633,1247,90,7,0,0,0,270,0,0,0,12,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
1,5659272,180,53,2,0,0,16,96,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4696131,48,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0
1,5560543,1982,952,6,0,0,0,164,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5992658,211,83,2,0,1,1,21,0,0,0,3,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0
1,5081199,1879,60,10,0,0,0,193,1,0,0,10,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0
1,4534098,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,2847165,2147966,29,1,2,0,111,92,77,0,0,4,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,5063634,2009,5,9,0,0,0,213,1,0,0,9,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,0
1,4620519,6376,154,9,1,0,6,280,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2586794,173076,8,1,0,0,10,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5186124,131,40,3,1,0,774,200,493,0,0,168,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,4524268,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4625348,128,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4745254,137,7,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4671034,25542,8,939,0,1,0,2819,0,0,0,939,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4750568,124,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4525008,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5561534,1982,952,6,0,0,0,164,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5868625,3103,2415,1,0,0,1,63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,4676166,68,7,0,0,0,4,47,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,4524593,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4778235,73,5,0,0,0,4,57,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,4110981,30623,71,1,1,1,28,38,9,0,0,1,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4910620,101,7,0,0,0,4,50,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4479244,66,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3166539,2381,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4582363,151,9,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5518427,3158,96,1,0,0,16,576,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2887809,88505,7,1,0,1,7,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5463091,213,69,1,0,0,528,176,458,0,0,45,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,4881875,126,12,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5140686,62,11,2,0,0,3,18,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,5584215,1966,936,6,0,0,0,171,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4663512,64,6,0,0,0,14,158,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0
1,4741558,2932,62,0,0,1,0,225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5270767,280,32,8,1,0,25,112,0,0,0,10,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
1,4697328,5356,16,0,0,0,146,271,1,0,0,0,0,0,0,0,0,2,0,0,0,1,9,0,0,0,0,0
1,4662350,67,7,0,0,0,4,47,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,5004485,803,5,8,0,0,0,150,1,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5576934,1966,936,6,0,0,0,161,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4479005,67,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4668384,129,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4650228,128,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4715743,126,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4675969,122,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5916070,6694,5295,1,1,0,3,206,0,0,0,1,1,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0
1,2899678,56177,8,1,0,1,26,49,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4062666,65283,33971,2,2,1,21367,126,21319,0,0,15,12,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,4519202,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3637121,2998,12,5,0,0,0,19,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,3880575,2795,2774,2,0,1,3,20,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5213950,2445,99,8,0,0,0,345,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4713204,135,10,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4636241,70,7,0,0,0,13,146,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,4511262,68,7,0,0,0,14,154,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0
1,2593897,373156,26,1,0,0,11,14,6,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5149216,62,11,2,0,0,3,18,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,4798459,134,9,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5014616,50,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5223412,2418,99,8,0,0,0,344,0,0,0,17,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
1,5574950,1966,936,6,0,0,0,143,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3435212,430,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3936845,17809,40,0,0,1,0,1649,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5007573,2497,5,15,0,0,0,627,1,0,0,49,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0
1,4122331,10384,168,11,0,0,6,761,0,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4586347,74,8,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5271941,1829,74,39,0,0,0,176,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5001691,324,5,2,0,0,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5676133,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5676390,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,4660658,129,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4192626,64,6,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5071601,573,5,4,0,0,0,65,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4885215,76,34,1,1,0,3403,7311,0,0,0,3393,2,0,0,0,0,0,0,1,34,0,1,0,0,0,0,0
1,4820986,86,7,0,0,0,4,62,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,5023906,1881,5,11,0,0,0,209,1,0,0,11,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1,4132848,10407,188,10,0,0,7,1009,0,0,0,47,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0
1,4642162,127,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4630240,127,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5444927,228,30,2,1,0,521,155,452,0,0,62,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,5035150,150,5,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5010466,1110,5,10,0,0,0,278,1,0,0,25,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
1,4672053,128,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4600452,6366,163,9,1,0,6,280,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4158241,4845,178,10,0,0,6,1830,0,0,0,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5008921,978,5,6,0,0,0,102,1,0,0,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,4397118,90,19,2,1,0,576,28,570,0,0,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,4665135,127,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4662884,70,7,0,0,0,13,146,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,5670998,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,4651921,125,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3499313,237724,113130,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4629598,125,7,0,0,0,16,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4640504,128,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5671689,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,5011186,1858,5,20,0,0,0,270,1,0,0,27,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,4804367,6240,152,7,0,0,10,273,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5380036,117,12,1,0,0,6,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4681777,128,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5003514,1806,106,10,0,0,0,176,1,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1,5003748,5583,126,44,0,0,0,970,1,0,0,75,0,0,1,0,1,0,0,0,0,8,10,0,0,0,0,0
1,4504161,67,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5653338,180,51,2,0,0,16,101,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4539860,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5673546,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5650639,180,51,2,0,0,16,97,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5055953,101,3,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5008297,2125,34,14,0,0,0,534,1,0,0,37,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0
1,5025873,1868,148,10,0,0,0,253,0,0,0,12,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
1,3262365,70401,35,1,1,0,54,141,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5011560,1489,5,13,0,0,0,343,1,0,0,24,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1,4649323,66,7,0,0,0,4,47,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,3151588,1471151,32,1,2,0,111,92,77,0,0,4,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,5024969,604,65,9,0,1,0,82,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5014714,278,5,1,0,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2328602,19240,93,37,0,1,0,1519,1,0,0,67,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,1628510,464548,8,1,0,1,26,14282,21,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5037727,308,4,1,0,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4478589,58,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4686324,137,12,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5019880,3000,57,23,0,2,0,374,1,0,0,26,0,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0
1,5090555,4884,187,9,0,0,0,407,0,0,0,18,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
1,4706128,129,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3196301,71353,90,1,0,1,39,106,0,0,0,7,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,5037928,1445,144,7,0,0,0,258,0,0,0,12,0,0,1,0,1,0,0,0,0,5,4,0,0,0,0,0
1,5675969,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,3456705,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4380671,274,63,1,0,0,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5008732,1520,84,8,0,1,0,248,0,0,0,12,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0
1,3554559,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4555778,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5671361,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,5015512,802,5,6,0,0,0,176,1,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,5019926,967,5,8,0,0,0,93,1,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4379124,2009,24,0,0,1,0,141,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5016624,265,5,2,0,0,0,26,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5161318,2997,124,8,0,0,0,350,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4493893,22741,38,1,2,0,111,92,77,0,0,4,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,4174931,4891,179,10,0,0,6,1858,0,0,0,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2829546,301667,13,1,0,0,5,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4983947,416,18,6,0,0,0,57,0,0,0,6,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0
1,5031460,59,4,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4743870,80,9,0,0,0,10,173,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0
1,4720169,6316,154,7,0,0,10,272,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4274138,124,61,0,0,0,1300,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4578553,6222,163,9,1,0,6,281,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5225232,2441,99,8,0,0,0,344,0,0,0,17,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
